,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,tree 10,tree 11,tree 12,tree 13,tree 14,tree 15,tree 16,tree 17,tree 18,tree 19,tree 20,tree 21,tree 22,tree 23,tree 24,tree 25,tree 26,tree 27,tree 28,tree 29,tree 30,tree 31,tree 32,tree 33,tree 34,tree 35,tree 36,tree 37,tree 38,tree 39,tree 40,tree 41,tree 42,tree 43,tree 44,tree 45,tree 46,tree 47,tree 48,tree 49,tree 50,tree 51,tree 52,tree 53,tree 54,tree 55,tree 56,tree 57,tree 58,tree 59,tree 60,tree 61,tree 62,tree 63,tree 64,tree 65,tree 66,tree 67,tree 68,tree 69,tree 70,tree 71,tree 72,tree 73,tree 74,tree 75,tree 76,tree 77,tree 78,tree 79,tree 80,tree 81,tree 82,tree 83,tree 84,tree 85,tree 86,tree 87,tree 88,tree 89,tree 90,tree 91,tree 92,tree 93,tree 94,tree 95,tree 96,tree 97,tree 98,tree 99,tree 100,Average
Phormia_regina,0.037868954,0.028295748,0.02752285,0.020924991,1.941141564,0.027442959,12.46268413,0.356927862,0.01682236,0.020354219,0.027765954,0.023398365,1.119610538,0.03303985,0.814248438,0.029550046,0.017263642,0.019863426,0.028789864,0.975958376,0.770852719,1.350373386,0.029558013,0.798677095,0.891676593,0.922104632,0.03055205,0.265833402,0.752079171,0.200645792,0.425932265,0.034056508,0.65130694,0.017204171,0.020363207,0.01820105,0.020957978,0.375413007,0.172930465,0.029902059,0.21382726,0.752869542,0.019590555,0.061406799,0.02379079,0.022767982,0.027278319,0.022649548,0.024686852,0.025261377,0.426713551,0.128992539,0.028176242,0.023452702,0.024314232,0.329295581,0.020638557,1.325661813,0.032244442,0.024741134,0.162924078,0.567109047,0.022835869,0.183858566,0.022207757,0.028964277,0.739674957,0.02551665,0.028619991,3.05284771,0.036821036,1.6317958,0.075135202,0.024706487,0.027521672,0.023162153,0.504580028,0.025243009,0.027273441,0.033056888,0.582550749,0.026089793,0.779432338,0.081953203,0.67737688,0.025748156,0.09426937,1.062577552,0.025707632,0.023915957,0.023607636,0.026745172,0.023361928,1.130098972,0.487829254,0.033360875,0.025382774,0.885481343,0.571962374,0.025940296,0.432237013
Musca_domestica,-0.006092369,-0.01601202,-0.002515306,-0.007290166,1.941141564,-0.033276228,0.059151125,0.06633984,-0.006877038,-0.0143802,-0.023580353,-0.018628199,1.119610538,-0.026113911,0.814248438,-0.017118348,-0.025080483,-0.003141429,-0.008547956,0.975958376,0.770852719,1.350373386,0.004678896,0.798677095,0.099186824,0.922104632,-0.042080486,0.265833402,0.051678103,0.200645792,0.100653603,-0.035325121,0.063160557,-0.033063964,-0.018527365,-0.005363203,-0.013520733,0.375413007,0.052520674,-0.01590745,0.21382726,0.752869542,-0.005963817,-0.013250858,-0.002522998,0.001546881,-0.015445132,-0.026254513,-0.006390674,-0.094289438,0.074579173,0.128992539,-0.014034823,-0.01504078,-0.109874622,0.329295581,-0.025176782,1.325661813,-0.063494319,-0.037385662,0.162924078,0.567109047,-0.007952626,0.183858566,-0.042481667,-0.029155077,0.739674957,-0.023744435,-0.100456872,3.05284771,-0.055367191,1.6317958,0.075135202,-0.028225457,-0.015352469,-0.07051682,0.504580028,-0.007103193,-0.009180611,-0.1049022,0.582550749,-0.031335812,0.051909343,0.081953203,0.67737688,-0.007427387,0.09426937,1.062577552,0.002386431,0.002861771,-0.016465993,-0.019554965,-0.047097536,0.05896651,0.086645708,-0.03561416,-0.101016767,0.885481343,0.081786403,-0.039004838,0.218521692
Stomoxys_calcitrans,-0.006092369,-0.01601202,-0.002515306,-0.007290166,0.064911984,-0.033276228,0.047008439,0.05467611,-0.006877038,-0.0143802,-0.023580353,-0.018628199,0.038138621,-0.026113911,0.042647371,-0.017118348,-0.025080483,-0.003141429,-0.008547956,0.055334628,0.05139151,0.048403961,0.004678896,0.050737086,0.048823491,0.034879599,-0.042080486,0.049314428,0.035636748,0.03051624,0.075172715,-0.035325121,0.045592914,-0.033063964,-0.018527365,-0.005363203,-0.013520733,0.039007695,0.039395015,-0.01590745,0.049540401,0.045000918,-0.005963817,-0.013250858,-0.002522998,0.001546881,-0.015445132,-0.026254513,-0.006390674,-0.094289438,0.04345304,0.028671816,-0.014034823,-0.01504078,-0.109874622,0.050231909,-0.025176782,0.0406575,-0.063494319,-0.037385662,0.04363986,0.03839936,-0.007952626,0.050134686,-0.042481667,-0.029155077,0.042955327,-0.023744435,-0.100456872,0.037223147,-0.055367191,0.046971085,0.055201643,-0.028225457,-0.015352469,-0.07051682,0.036681707,-0.007103193,-0.009180611,-0.1049022,0.041369731,-0.031335812,0.041067384,0.055620364,0.06282525,-0.007427387,0.037586047,0.04165079,0.002386431,0.002861771,-0.016465993,-0.019554965,-0.047097536,0.04141563,0.037733021,-0.03561416,-0.101016767,0.06103457,0.036637312,-0.039004838,0.003352422
Drosophila_ananassae,-0.003526179,-0.009343322,0.003137338,-9.35E-05,0.006780981,-0.000661499,0.010891061,0.010878425,0.019304608,-0.005572091,0.01347277,-0.00595173,-0.007361248,0.004049099,0.018654875,-0.000867383,0.00533811,0.008789966,-0.028907804,-0.009208166,0.016123476,0.00461553,0.007878484,0.014563857,0.017318988,0.00952712,-0.022014881,0.005784371,-0.018840012,0.005547292,-0.005756193,-0.005590249,-0.008599769,0.003558414,0.021255933,0.016063729,0.017154874,0.007682854,-0.006698759,0.019550395,-0.019670667,0.025569069,-0.00647157,0.00563633,0.009607381,-0.013555082,-0.010518821,0.006715188,0.006763241,0.031194691,0.025557782,-0.000147584,0.020745921,0.001094015,0.024345313,-0.000119474,0.014813459,0.009747423,-0.02779886,0.02574847,0.00485409,0.020289884,0.003152606,-0.008479724,0.017946684,0.024879168,0.014401381,0.005458638,0.019281359,-0.029001698,0.015236752,0.002639822,0.004560171,0.019656131,0.007457365,-0.001266083,-0.002820244,0.004562971,0.011867577,-0.001390497,0.007215221,0.003898377,0.005543496,-0.005135369,0.012128188,-0.013267979,0.000235075,-0.005539709,-0.007854032,0.006015769,-0.006910683,0.007529278,-0.000794193,0.005917998,0.027267325,-0.003825674,0.029638139,0.017162138,0.028693694,0.009647562,0.00509037
Drosophila_bipectinata,-0.003526179,-0.009343322,0.003137338,-9.35E-05,0.006780981,-0.000661499,0.010891061,0.010878425,0.019304608,-0.005572091,0.01347277,-0.00595173,-0.007361248,0.004049099,0.018654875,-0.000867383,0.00533811,0.008789966,-0.028907804,-0.009208166,0.016123476,0.00461553,0.007878484,0.014563857,0.017318988,0.00952712,-0.022014881,0.005784371,-0.018840012,0.005547292,-0.005756193,-0.005590249,-0.008599769,0.003558414,0.021255933,0.016063729,0.017154874,0.007682854,-0.006698759,0.019550395,-0.019670667,0.025569069,-0.00647157,0.00563633,0.009607381,-0.013555082,-0.010518821,0.006715188,0.006763241,0.031194691,0.025557782,-0.000147584,0.020745921,0.001094015,0.024345313,-0.000119474,0.014813459,0.009747423,-0.02779886,0.02574847,0.00485409,0.020289884,0.003152606,-0.008479724,0.017946684,0.024879168,0.014401381,0.005458638,0.019281359,-0.029001698,0.015236752,0.002639822,0.004560171,0.019656131,0.007457365,-0.001266083,-0.002820244,0.004562971,0.011867577,-0.001390497,0.007215221,0.003898377,0.005543496,-0.005135369,0.012128188,-0.013267979,0.000235075,-0.005539709,-0.007854032,0.006015769,-0.006910683,0.007529278,-0.000794193,0.005917998,0.027267325,-0.003825674,0.029638139,0.017162138,0.028693694,0.009647562,0.00509037
Drosophila_biarmipes,0.000259262,-0.049403988,-0.003114777,-0.008584307,-0.009505893,0.031708813,-0.023384124,-0.010978139,-0.008018726,-0.005422994,-0.012183698,-0.017006982,-0.007190558,-0.004367391,-0.030776818,0.025229675,0.002579008,-0.010677675,-0.004569532,0.032327059,-0.003529447,-0.054616603,-0.062252855,-0.039065416,-0.047693319,-0.01802516,-0.023180617,-0.00262409,-0.020139379,-0.018499997,-0.015059486,0.01238228,-0.002673158,-0.022001434,-0.017735477,-0.033052272,-0.010698402,-0.060057519,0.028457884,0.000161234,-0.025743391,-0.0673745,-0.008640595,-0.036315972,0.000882377,-0.012163559,-0.004234513,-0.002638287,-0.030982356,-0.007798631,0.00723909,0.009974901,0.014072891,0.005989156,-0.034626952,-0.027115324,-0.02063326,-0.00116049,0.001837579,-0.004468847,-0.058333343,0.001671149,-0.026602307,-0.008229558,0.000538078,-0.002592307,-0.02039526,0.052153364,-0.022034169,-0.018006648,-0.059158034,-0.024595175,-0.007757113,-0.021291415,-0.015783391,0.003812654,0.029846904,-0.005473848,0.010247631,-0.011823357,-0.034970796,-0.033280263,0.004516732,-0.027219149,-0.021729366,-0.008984005,0.005060642,-0.000371857,-0.016832601,0.00147575,-0.011111706,0.003202209,-0.009841247,0.018509934,-0.027136565,-0.004824566,-0.005539907,-0.021064913,-0.003374168,-0.063246682,-0.012274544
Drosophila_takahashii,-0.002045295,-0.049403988,-0.003114777,-0.016579926,-0.009505893,-0.000943328,-0.023384124,-0.023278395,-0.008018726,-0.005422994,-0.012183698,-0.017006982,-0.021725914,-0.01081954,-0.030776818,-0.019339296,-0.011090599,-0.010677675,-0.004569532,-0.033866886,-0.003529447,-0.054616603,-0.062252855,-0.039065416,-0.047693319,-0.06967285,-0.023180617,-0.013536197,-0.023512627,-0.018499997,-0.015059486,-0.039557878,-0.019390754,-0.028549369,-0.023568731,-0.033052272,-0.010698402,-0.060057519,0.00656261,-0.004665488,-0.030970331,-0.0673745,-0.011668325,-0.036315972,-0.006098576,-0.012163559,-0.006416573,-0.004783616,-0.030982356,-0.007798631,0.003855927,-0.007440583,-0.003163667,-0.005926694,-0.034626952,-0.027115324,-0.028377196,-0.013893979,-0.021695017,-0.017971985,-0.058333343,-0.00584573,-0.026602307,-0.010069619,0.000538078,-0.002592307,-0.02039526,0.005607561,-0.032537309,-0.023843946,-0.059158034,-0.024595175,-0.021768998,-0.031127591,-0.029131382,0.003812654,0.000826844,-0.032309526,0.010247631,-0.024629459,-0.034970796,-0.033280263,-0.003659598,-0.027219149,-0.021729366,-0.016913699,-0.00684645,-0.007417469,-0.016832601,-0.005541058,-0.011111706,-0.031424708,-0.022683501,-0.013733474,-0.027136565,-0.024532163,-0.020957272,-0.021064913,-0.029660667,-0.063246682,-0.020901488
Drosophila_yakuba,-0.002045295,-0.009495246,0.000931543,-0.016579926,-0.00379931,-0.028726461,-0.011204853,-0.023278395,-0.006065399,-0.016765897,-0.050955778,-0.006322149,-0.021725914,-0.01081954,-0.009594945,-0.019339296,-0.011090599,-0.003886897,-0.010492353,-0.033866886,-0.011786684,-0.030286876,-0.013401659,-0.021223691,-0.021359783,-0.06967285,-0.048470879,-0.013536197,-0.030146708,-0.00807185,-0.001530434,-0.039557878,-0.019390754,-0.028549369,-0.023568731,-0.008040062,-0.010620213,-0.009605308,-0.012240659,-0.004665488,-0.030970331,-0.051014505,-0.011668325,-0.026355873,-0.010692672,-0.018993145,-0.007589639,-0.00710732,-0.021064753,0.004205291,-0.009415147,-0.03807272,-0.003163667,-0.029904619,-0.01106757,-0.013360897,-0.028377196,-0.013893979,-0.021695017,-0.017971985,-0.02209468,-0.017084689,-0.00804988,-0.010069619,0.010551724,0.0013918,-0.022019018,-0.021481954,-0.032537309,-0.023843946,-0.01712578,-0.013324911,-0.021768998,-0.031127591,-0.029131382,-0.003077029,-0.010217394,-0.032309526,0.005603343,-0.024629459,-0.027964148,-0.014750423,-0.030586747,-0.015979098,-0.022527237,-0.016913699,-0.02776259,-0.007428641,-0.008626978,-0.005541058,-0.005885362,-0.031424708,-0.022683501,-0.013733474,-0.01258241,-0.024532163,-0.020957272,-0.010347138,-0.029660667,-0.009057042,-0.017703144
Drosophila_suzukii,0.003937009,-0.009495246,0.003390833,-0.009261962,0.008844649,-0.028726461,-0.011204853,-0.004897296,-0.006065399,-0.016765897,-0.050955778,-0.006322149,0.00091687,0.004987088,-0.009594945,-0.018556578,0.00583817,-0.003886897,-0.010492353,-0.027260055,-0.011786684,0.00135949,-0.013401659,-0.01460248,-0.010895866,0.00562157,-0.048470879,0.009782597,-0.030146708,0.002398858,0.008606365,-0.034939726,0.002709794,0.005054723,0.005090913,0.003081072,-0.010620213,-0.001926302,-0.012240659,0.010540346,0.00311529,0.002023169,-0.007249468,0.005312908,-0.010692672,-0.018993145,-0.007589639,-0.013290131,-0.013289783,0.004205291,-0.009415147,-0.03807272,0.01265718,-0.029904619,0.002649621,-0.000290283,0.009105969,0.00528664,-0.00564803,-0.009301211,0.002635935,-0.017084689,-0.004752194,-0.001364436,0.024012017,-0.004566003,-0.022019018,-0.021481954,-0.000659518,-0.010106231,0.014117737,-0.008383252,0.003292344,0.001686785,-0.001552487,-0.027794033,-0.010217394,0.004591913,0.001421814,0.003213522,-0.006158965,-0.014750423,-0.030586747,-0.010153799,-0.022527237,0.001559458,-0.02776259,-0.007428641,-0.00372815,-0.008152253,-0.000669341,0.006882943,0.000105473,-0.000347218,-0.005272404,-0.004918011,-0.018767119,-0.008722648,0.025818267,-0.008902157,-0.006592282
Drosophila_eugracilis,0.014094118,0.005535739,-0.00280604,0.004521302,0.006070748,0.004694012,0.00485649,-0.023431988,0.005768661,0.003762594,0.001799712,0.003694852,0.002586286,0.001668594,0.010517317,-0.014585506,0.006601724,0.00700711,0.010046036,0.016149609,0.01195428,-0.034916126,0.010356389,0.010101325,0.00276108,0.002222365,0.000333992,0.002788645,0.019552772,-0.002197664,0.00056571,-0.034939726,-0.000711015,0.001400052,-0.001381515,0.004128522,0.00805831,0.003820384,0.00835077,0.004628276,-0.001875853,-0.004418648,-0.040203451,-0.006084509,-0.004151319,-0.000711326,0.004042939,-0.013290131,-0.001606538,0.013115804,0.017729675,-0.007700997,0.005763394,-0.005692531,-0.001923367,-0.002783635,0.005352344,0.000636808,0.004011277,-0.027987366,-0.014035957,-0.000871537,-0.012340733,-0.007405317,0.022854387,-0.019384637,0.011909142,0.009262424,0.009968464,-0.019215088,0.016289201,0.006503673,0.007885061,-0.003499194,-0.038243685,-0.027794033,0.014681582,0.000154177,-0.009040237,-4.25E-05,-0.02177855,0.003344911,-0.001792539,0.014895199,0.009289627,-0.002217947,-0.003388044,0.00529937,-0.03596964,-0.027491675,0.004931142,0.001661014,-0.002792239,0.007355975,-0.018463063,-0.029907574,-0.008727909,-0.026762886,0.025818267,0.022157362,-0.001192532
Drosophila_ficusphila,0.007265896,0.002162517,-0.012431028,-0.003582628,-0.028610841,0.001460694,-0.006477119,-0.023431988,0.002597484,-0.000662669,-0.001848467,0.00089066,-5.44E-05,-0.002135723,0.00441727,0.012135974,-3.98E-05,-0.003905294,0.003783587,0.009914772,0.005768392,-0.034916126,0.005039077,0.000635443,-0.005715486,-0.009940547,-0.002731771,-0.015130278,0.005422151,-0.020924665,-0.014887062,-0.008974991,-0.017363798,-0.027042009,-0.012666135,-0.000592749,0.000621631,-0.00255039,0.003943618,-0.028147577,-0.023065591,-0.026918256,-0.040203451,-0.01321975,-0.008535683,-0.003294393,-0.002277002,-0.005956725,-0.003111503,0.000375518,0.012091663,-0.008619742,-0.011276704,-0.005136618,-0.005706256,-0.01841931,-0.059386366,-0.030223508,0.000959508,-0.027987366,-0.014035957,-0.00174164,-0.012340733,-0.007405317,0.010565029,-0.019384637,0.002838305,0.00186494,0.004984667,-0.019215088,0.007386909,0.003452308,-0.000534913,-0.024312144,-0.038243685,-0.001637442,0.006050364,-0.005854944,-0.009040237,-0.021845683,-0.02177855,0.00127075,-0.018927959,0.011124996,0.001511814,-0.039175577,-0.013770844,6.59E-05,-0.03596964,-0.027491675,0.00038576,-0.024483736,-0.012109599,0.001327858,-0.018463063,-0.029907574,-0.019248235,-0.026762886,0.008321691,0.007439234,-0.00893707
Drosophila_melanogaster,-0.0004312,-0.001199999,-0.012431028,-0.006966353,-0.028610841,-0.01423889,-0.017308933,0.00043026,-0.004931843,-0.043874131,-0.02166986,-0.006227916,-0.030630822,-0.002135723,-0.015755606,0.002707568,-0.05166284,-0.015466897,-0.015284721,-0.006569873,-0.019540125,0.006382875,-0.010040824,-0.014835765,-0.026736918,-0.009940547,-0.032817263,-0.015130278,-0.000452469,-0.020924665,-0.014887062,-0.010555602,-0.017363798,-0.027042009,-0.012666135,-0.006674557,-0.0021695,-0.035013534,-0.002987253,-0.028147577,-0.023065591,-0.026918256,-0.001954882,-0.01321975,-0.008535683,-0.012143543,-0.013995132,-0.020409665,-0.029936455,-0.018855018,0.004188869,-0.008619742,-0.011276704,-0.002332111,-0.005706256,-0.01841931,-0.059386366,-0.030223508,-0.012344282,-0.002502984,0.004430975,-0.00174164,0.002056406,0.004466415,-0.007268617,0.000997226,-0.007271072,-0.013854646,-0.01111039,-0.00870945,-0.007378676,-0.018404399,-0.016787665,-0.024312144,0.007343788,0.002337849,-0.010617793,-0.005854944,-0.02905751,-0.021845683,-0.001132567,-0.012208016,-0.018927959,0.005810874,-0.021928397,-0.039175577,-0.013770844,-0.011021567,0.000376387,0.003950027,-0.014448048,-0.024483736,-0.012109599,-0.005665571,0.005113822,0.005603158,-0.019248235,-0.007074012,0.001923732,-0.009817264,-0.012602744
Drosophila_sechellia,-0.007266152,-0.001199999,0.004272603,-0.006966353,0.010571579,-0.01423889,-0.017308933,0.019315368,-0.004931843,-0.043874131,-0.02166986,-0.006227916,-0.030630822,0.00938076,-0.015755606,-0.003732394,-0.05166284,-0.015466897,-0.015284721,-0.006569873,-0.019540125,0.024762745,-0.010040824,-0.014835765,-0.026736918,0.008821968,-0.032817263,0.012344325,-0.009165718,0.009538117,0.010393546,-0.019828888,0.004782065,0.006301515,0.006424965,-0.006674557,-0.0021695,-0.035013534,-0.002987253,0.01369038,0.003637778,0.002282776,0.035386263,0.00687974,0.03056993,-0.012143543,-0.013995132,-0.020409665,-0.029936455,-0.018855018,-0.009710258,0.034471265,0.016219806,0.03094266,0.004564855,-0.00017004,0.012254825,0.007633021,-0.012344282,0.030296672,0.027953294,0.028367304,0.032633485,0.027357952,-0.007268617,0.037429729,-0.007271072,-0.013854646,-0.01111039,0.013825224,-0.007378676,-0.018404399,-0.016787665,0.00210249,0.036272389,0.028044551,-0.010617793,0.005802277,-0.02905751,0.003232287,0.037955508,-0.012208016,0.045512014,-0.013154531,-0.021928397,0.001962799,0.036339354,-0.011021567,0.02044893,0.02169379,-0.014448048,0.00970349,0.000689532,-0.005665571,0.041627689,0.052098753,0.041213584,0.032055634,0.001923732,-0.009817264,0.001718292
Drosophila_simulans,-0.007266152,0.038465896,0.032845675,0.02208411,0.034207083,0.006077462,0.02320077,0.019315368,0.018608425,0.018826258,0.032576954,0.016801386,0.033083203,0.015687478,0.037128032,-0.003732394,0.027341638,0.034020229,0.032857779,0.018218271,0.049295884,0.024762745,0.023925259,0.027607086,0.023853922,0.027202405,0.022577649,0.022894934,-0.009165718,0.039161716,0.027829347,-0.019828888,0.013275658,0.024235924,0.030751786,0.02950087,0.030642,0.055147399,0.013348526,0.034483525,0.020296412,0.038777514,0.035386263,0.03765327,0.03056993,0.022633074,0.019424774,0.033421618,0.023078459,0.037795574,-0.009710258,0.034471265,0.034013037,0.03094266,0.027666657,0.02586206,0.03283909,0.02333357,0.023554449,0.030296672,0.027953294,0.028367304,0.032633485,0.027357952,0.027167574,0.037429729,0.044175504,0.014447374,0.039598397,0.013825224,0.034379211,0.028691267,0.018829821,0.032715955,0.036272389,0.028044551,0.017859625,0.037269408,0.030794964,0.028029104,0.037955508,0.015084888,0.045512014,-0.013154531,0.034224559,0.048691701,0.036339354,0.026251497,0.02044893,0.02169379,0.031518156,0.044808928,0.023670284,0.009605707,0.041627689,0.052098753,0.041213584,0.032055634,0.013588181,0.036505802,0.026797382
Drosophila_kikkawai,0.108334945,0.157225335,0.133391001,0.249041791,0.115530748,0.150427503,0.128695979,0.110628853,0.184516548,0.114282708,0.095916833,0.139365047,0.166024303,0.149074203,0.120193788,0.196991659,0.130609943,0.14005707,0.174879892,0.153501497,0.256096605,0.097267905,0.111377999,0.158986036,0.139108947,0.162099902,0.113130921,0.184012377,0.164058219,0.19647878,0.191963677,0.089473345,0.157127263,0.143574383,0.113146818,0.185942169,0.17778621,0.165917925,0.101125594,0.131333653,0.111787624,0.169831138,0.106645302,0.119078848,0.097378658,0.154666676,0.1930129,0.134897502,0.085603206,0.161259627,0.427339496,0.504004787,0.154673788,0.102474444,0.246737946,0.448989912,0.432751807,0.151652256,0.48198057,0.581250702,0.06571347,0.124187226,0.800442458,0.490379543,0.510154881,0.457095277,0.122131776,0.463939641,0.20702815,0.107502252,0.138015104,0.448745145,0.945695969,0.115241899,0.396071745,0.521628984,0.473583154,0.423349678,0.727100312,0.697075964,0.65834019,0.117425182,0.543088994,0.179126937,0.533832613,0.11376448,0.125998481,0.3986074,0.448360734,0.153703824,0.494625342,0.894245064,0.182543011,0.334681723,0.479516232,0.094064076,0.125435871,0.752205163,0.76580675,0.472709993,0.269278802
Drosophila_serrata,0.108334945,0.157225335,0.133391001,0.249041791,0.115530748,0.150427503,0.128695979,0.110628853,0.184516548,0.114282708,0.095916833,0.139365047,0.166024303,0.149074203,0.120193788,0.196991659,0.130609943,0.14005707,0.174879892,0.153501497,0.256096605,0.097267905,0.111377999,0.158986036,0.139108947,0.162099902,0.113130921,0.184012377,0.164058219,0.19647878,0.191963677,0.089473345,0.157127263,0.143574383,0.113146818,0.185942169,0.17778621,0.165917925,0.101125594,0.131333653,0.111787624,0.169831138,0.106645302,0.119078848,0.097378658,0.154666676,0.1930129,0.134897502,0.085603206,0.161259627,3.336134692,5.936543646,0.154673788,0.102474444,0.246737946,4.466337529,4.371302665,0.151652256,4.253160115,4.17481421,0.405937943,0.124187226,3.243960807,3.829774977,8.126228493,6.768133678,0.122131776,7.058535257,0.20702815,0.107502252,0.138015104,4.163205027,7.535223324,0.115241899,5.652861831,8.108773059,6.451117601,4.438743957,3.40573956,5.448834139,3.786599574,0.117425182,2.99624409,0.179126937,4.974853467,0.11376448,0.125998481,9.159894379,12.5167787,0.153703824,6.653741197,3.635453582,0.182543011,2.210002644,7.875279588,0.094064076,0.125435871,10.31066764,2.67955188,3.995112389,1.818241082
